"Year","LMEID","FwCatch","PwCatch","DwCatch"
1963,13,8775673.69284431,191610.810103205,146665.5475064
1963,14,15196.357310264,15561.9639361463,120131.082048754
1963,15,12199.317401122,57286.284355263,160394.467757374
1963,16,41522.198216696,15354.913056668,129603.927326834
1963,17,30077.139576083,23440.6739534395,96612.5210891535
1963,18,4296.88123158,52880.0311890035,707866.485883954
1963,19,49.673985614,4275.5584827375,138696.043008713
1963,20,37183.3668206,329538.376810127,1051382.13960959
1963,21,0.012405631,448483.660970744,268060.559868629
1963,22,82346.319683587,1243440.79370019,945422.378538639
1963,23,71552.044465045,235709.023547291,230178.011973269
1963,24,32266.877018055,125884.307107821,308556.085654262
1963,25,232265.4577075,161434.335674845,496412.290180435
1963,26,453069.15489599,230416.866015233,356829.965645961
1963,27,418439.981314549,276475.162749043,244499.005064309
1963,28,46958.6828914,415179.826839781,173132.898184733
1963,29,31791.4492073,1955022.85784024,332340.92361281
1963,30,23710.903861902,26128.358359922,48357.087415058
1963,31,4371.81705193,11363.009206748,24421.965388401
1963,32,220042.382810823,216302.198580629,554925.206077938
1963,33,9892.674788244,24938.370701724,13799.204413764
1963,34,166935.833905883,291306.900634988,450792.018986173
1963,35,20558.5289779664,280204.718832112,148194.288533442
1963,36,210118.12225909,775527.837547918,855301.861818174
1963,37,29718.243845991,116301.706803,49287.295125724
1963,38,39418.326116465,83903.669854252,37101.645380382
1963,39,68.27862498,1614.60382049617,4713.6379254605
1963,40,137.734667542,4102.265701121,4309.426531161
1963,41,148.208624139,6871.0379059028,11762.152606272
1963,42,726.55712515,10465.892174004,9824.292874175
1963,43,540.66633932,14394.171476945,8439.311216529
1963,44,245.029421614,2490.673050502,4075.9732304174
1963,45,310.820216466,1985.56402669,6833.361806455
1963,46,562.371319692,12638.2090136415,44142.6133941515
1963,47,354412.93133918,319769.391754549,636665.263271903
1963,48,200509.834432085,138685.232803464,227117.601190537
1963,49,362366.103033482,568100.855302191,786331.651137344
1963,50,500679.296884457,262241.91930039,1048038.04162801
1963,51,66434.946659337,227234.773086217,399396.444844263
1963,52,53796.099835189,350753.956162388,489018.379697884
1963,53,1037.391682353,29019.73686235,130467.857780498
1963,54,246.55823371,4583.4287599355,202856.410690275
1963,55,1.155663241,14.961517132,692.929340925
1963,56,0,1293.0044912,432.7745664
1963,57,0,1230.0667395,226.96284678
1963,58,30.826648231,5914.88594586,2701.7583934622
1963,59,1109.545748216,592.4447314795,593748.854578012
1963,60,86.766812252,440.82596564,61744.589115243
1963,62,185930.383733591,97769.4254472795,68873.0164420715
1963,63,15.829113652,50.32880150745,3480.09697472445
1963,65,49.437313331,55949.91889291,36025.927821009
1963,66,0,0.237931678,64.263996118
1964,1,139.56249441,143229.679322678,357104.273096989
1964,2,301.150528579,513428.308662662,254092.924045598
1964,3,13703.90277234,124215.034834192,166394.379573952
1964,4,1877.47320572,23247.847075691,88655.49433425
1964,5,432895.956335693,43097.9400149395,305169.907986877
1964,6,153.596293208,91973.0911202465,37939.0415395118
1964,7,1990.100061502,289590.501026637,1002583.57710035
1964,8,5721.3189201,69204.6428206855,1517682.00134703
1964,9,21545.96358336,178363.013031441,3434124.55028191
1964,10,353.159190364,3622.943977389,1223.0893518492
1964,11,186028.187717343,221670.210824758,187147.383048433
1964,12,16987.3955130879,136967.139068511,184475.318612512
1964,13,12290866.8128119,204368.170105156,121054.101469492
1964,14,20262.107305506,15705.4327035168,167369.994729464
1964,15,9223.88830883,41140.7458569855,125111.214615305
1964,16,31726.565211124,18526.077919451,115843.401843933
1964,17,22879.193502191,23021.353823417,94684.794074308
1964,18,10388.82205785,68680.5547050398,723917.190481018
1964,19,106.734630414,4008.798982285,152030.743768625
1964,20,19830.4546271,315727.793340939,757325.689710754
1964,21,56.139688235,614248.457532022,262047.449043404
1964,22,81189.981812001,1374567.43878073,1101464.17835234
1964,23,95482.242443158,225168.593342272,212377.619625414
1964,24,36429.657953045,139512.577334205,305254.454457712
1964,25,309893.994096799,191678.523540998,411649.878710329
1964,26,447561.83010095,231757.007117037,365123.489493159
1964,27,499320.957306191,278384.280432046,289773.28333672
1964,28,53612.3753065,446159.913857464,185090.637176383
1964,29,110681.487172212,2068050.4032855,559453.657364266
1964,30,27982.327304018,27120.0659833655,49232.1988697665
1964,31,4753.9351289,14737.930553238,31016.15471616
1964,32,477082.28954639,258271.347109818,579048.750816718
1964,33,12002.772519553,20895.785405325,14795.82552002
1964,34,195863.999254895,313993.889752443,477724.2815285
1964,35,22629.9748745608,331921.157413604,182664.611821503
1964,36,198098.744638132,846212.782735414,904716.162671361
1964,37,33394.016168569,135734.176161409,57962.483407664
1964,38,42619.597782221,91632.9956216135,41164.4445557745
1964,39,84.52980726,1744.46349571213,4728.2147323202
1964,40,154.326534066,4004.4172719065,4271.7071362925
1964,41,148.560231531,5494.2236995532,11318.1891679395
1964,42,581.100460153,9080.969417924,9584.417737277
1964,43,538.378209664,16570.9851135025,8646.5128488475
1964,44,242.347208631,2461.9729183015,4181.3318532635
1964,45,326.665239206,1943.3452976765,7076.5009910525
1964,46,615.796362038,13039.5082143605,48810.9032239365
1964,47,279696.327184284,315233.667249032,664502.35087474
1964,48,155265.326360396,147319.647886736,236878.981516325
1964,49,229711.242443787,464830.131354304,797481.295934562
1964,50,402552.889931598,258252.012646793,999640.951900131
1964,51,44130.534830432,162177.820568547,376109.569152224
1964,52,46237.911063901,373937.134336081,441531.68514056
1964,53,1114.348034191,28027.886338944,136709.895346492
1964,54,244.317750236,6135.886650001,322212.932608148
1964,55,1.155663241,14.868976176,672.469735001
1964,56,0,1293.0044912,432.7745664
1964,57,0,1230.0667395,226.96284678
1964,58,16.999468056,5785.8268681285,2609.5113078875
1964,59,8983.718265472,366.993067997,609197.386116901
1964,60,139.047727919,646.6976112805,63143.7225970835
1964,62,197581.939451571,86444.928106086,56341.550938317
1964,63,17.463170706,62.0349272552375,3333.67867173724
1964,65,53.896900644,69460.6365391435,45568.4609015805
1964,66,0,0.318893635,60.473996433
1965,1,162.487982785,53624.198084109,390877.996551912
1965,2,108.716788842,249969.016288336,242507.295313153
1965,3,17475.41625956,100211.940432448,174323.750323988
1965,4,3420.821920531,21919.9850751905,81869.0474347865
1965,5,489233.612696767,45481.0657941435,262772.443466496
1965,6,194.069218736,120062.756896737,49032.1316953618
1965,7,2110.26450737,309622.968686508,1080285.62446942
1965,8,5481.6429149,72167.94317934,1737008.2263426
1965,9,20267.51492213,179866.685304515,3938090.36197318
1965,10,355.87397636,2849.3782936295,1251.9959912348
1965,11,165183.453255945,170216.533145792,168724.071500733
1965,12,20620.7021410029,157916.207177354,193532.51401734
1965,13,9500804.76300773,168273.739018307,149813.930253592
1965,14,20998.630436043,7409.92829965078,206752.009048578
1965,15,11015.953366803,20273.6347202055,128321.072366329
1965,16,37614.287280342,14448.3225993715,131843.46203808
1965,17,27085.767427921,24428.6571441775,104826.403270169
1965,18,7855.48118624,51971.4032906292,806317.938733632
1965,19,79.8802630088,4618.5928701805,133985.485995376
1965,20,213465.55353482,489430.894376,651748.07855399
1965,21,10514.367882611,732772.314767486,307576.237458161
1965,22,86257.140281915,1496140.22815629,1176845.76083676
1965,23,82717.330834442,230984.333625615,235352.668676408
1965,24,51260.244208381,133739.119108884,360274.72408856
1965,25,283763.471471549,183215.886895211,387533.561165943
1965,26,476442.14996045,244563.389929511,387408.760943815
1965,27,578838.936083619,283084.399705937,290843.374705441
1965,28,59675.1276,440020.880502047,178547.761113034
1965,29,186613.434289067,2135678.06721295,795201.18265633
1965,30,32713.869220837,29027.6207304798,71437.440463876
1965,31,4935.7485834,15146.950171332,31421.830853399
1965,32,479131.654270878,256282.930978288,589230.483191647
1965,33,19374.383471601,21329.022288901,16654.655088484
1965,34,183626.800768677,326221.851852986,507149.89450762
1965,35,22759.1335423987,397574.770383094,264069.848618902
1965,36,188603.254348956,905566.730364306,1069831.56288251
1965,37,36090.346293236,165904.382652573,64327.631795688
1965,38,53796.813699006,104333.166421242,51766.3493028635
1965,39,89.1880208019,1976.59915726243,4703.4499846523
1965,40,153.190548927,5991.708084098,4268.961821314
1965,41,151.959551732,8093.0488344215,11582.6032142125
1965,42,261.478257245,12549.836628182,9482.83791128
1965,43,587.95515529,10210.8080524235,8361.7274048345
1965,44,291.529305714,2957.4877659,4203.679019372
1965,45,377.584697145,2956.991218307,7050.959316845
1965,46,690.412980833,12523.148803097,50311.819480063
1965,47,303372.490525918,353630.345080344,707060.973513102
1965,48,147612.906101724,157879.40376995,262745.873037517
1965,49,334662.170234576,525021.340109814,830008.924682736
1965,50,437007.615630281,294767.450125416,1013233.93675278
1965,51,60365.006946283,178623.71194814,442301.570068697
1965,52,54885.480048317,376180.445196386,566451.328784813
1965,53,3525.660336381,29507.597221995,207949.162534961
1965,54,432.654421818,13865.489052192,402548.60321959
1965,55,1.155663241,14.495888997,661.768575315
1965,56,0,1293.0044912,432.7745664
1965,57,0,1230.0667395,226.96284678
1965,58,173.6632591,5661.64063723,2510.416819283
1965,59,50849.436219727,1249.149524075,585863.73551241
1965,60,34.837439699,150.4917984025,87918.6518591135
1965,62,226790.615485358,93358.136099163,59190.382952496
1965,63,17.302789564,79.772038998,3301.107305175
1965,65,62.257612163,34161.4750890685,28002.2860356235
1965,66,0,0.359440698865,81.082627682865
1966,1,182.617242705,37470.236509843,558357.003021978
1966,2,176.106915276,189064.401700047,341061.106996885
1966,3,46084.780573981,86499.423959602,332029.30016888
1966,4,4928.23803313,18369.7295091895,96313.5766957855
1966,5,379650.019220658,46450.3276881315,229136.441691917
1966,6,179.109015879,127139.606614053,44309.958511714
1966,7,2107.165636332,247454.700444977,960999.537438842
1966,8,5357.1011509,92470.381929181,1535640.3614896
1966,9,19993.78914189,247727.751230718,3596207.30779825
1966,10,353.749751432,1552.928427951,1371.9516390888
1966,11,214432.354633668,164172.330629016,199238.309846266
1966,12,15495.707305058,171068.006733016,200983.432625527
1966,13,12012816.1506882,227167.214474929,133887.000730888
1966,14,14404.737105096,9058.29338015705,273259.14122486
1966,15,13396.824690879,22083.179907255,140285.131706401
1966,16,45122.965813094,14269.472883164,149094.917391372
1966,17,32178.601084864,23754.661776185,116053.50972579
1966,18,7012.8631856,91990.0703858496,804887.459969043
1966,19,78.4866323597,4674.3986114755,109112.545395633
1966,20,325136.0644494,650820.909935151,728565.854146134
1966,21,52667.11979666,944568.18810228,332582.070923253
1966,22,118364.659632446,1651495.51228918,1344368.76882282
1966,23,91505.052675216,255746.052580967,264872.645029465
1966,24,42899.588018633,172345.942440277,301005.493635021
1966,25,229289.5290688,163570.56001316,411022.271758301
1966,26,519859.98828346,233277.346949173,402334.338389357
1966,27,731081.955740584,295721.420226042,323010.649551954
1966,28,65327.229665,468834.383378377,188322.174110604
1966,29,176023.204806327,2170549.2003698,1048591.24583341
1966,30,33203.301879416,31694.7523465665,75765.9168941095
1966,31,5260.3335897,18281.165351379,37524.458705085
1966,32,466621.110617108,298404.390483635,664893.737642295
1966,33,21641.408548203,24271.4328377495,17200.0407793985
1966,34,227671.859148801,335773.693202697,510058.762070218
1966,35,24449.4948422139,410011.179054135,287821.450639899
1966,36,180544.810651411,916035.701837857,1111037.68972929
1966,37,36416.23589266,189744.530477276,62885.658415181
1966,38,58052.108374885,119606.239089764,58789.4759348845
1966,39,96.392834915,2102.49566179495,5319.4464476379
1966,40,160.630218918,6182.4646226465,4869.4452056845
1966,41,209.495939293,8385.0939581536,12164.292628965
1966,42,874.475710514,13620.9326317945,9854.9846564185
1966,43,507.09973872,11518.154541775,8328.412437591
1966,44,342.262159495,2711.412472202,4196.218073196
1966,45,367.479948016,2749.989525878,6987.953233268
1966,46,787.021125156,15233.460626824,52704.501104913
1966,47,304240.527514573,344861.456521839,722804.662762718
1966,48,146465.508823844,146196.42646761,262223.340638794
1966,49,320910.142806653,541058.679725867,798259.226197702
1966,50,449668.284306109,289495.070815079,956064.285602284
1966,51,58766.900480124,187197.209849589,449308.125503107
1966,52,51914.889378528,381213.255293829,567242.560529193
1966,53,2465.618415117,30148.296272053,227555.815202216
1966,54,198.456745412,5515.0444062395,188974.837946453
1966,55,1.155663241,14.085154708,631.869632363
1966,56,0,1293.0044912,432.7745664
1966,57,0,1230.0667395,226.96284678
1966,58,239.612016939,5538.1579323475,2471.4754206925
1966,59,126798.598166487,566.62222068,528589.698039879
1966,60,163.71071998,679.1919552885,52836.6829705635
1966,62,306444.874167188,78265.8347816335,52595.1595972565
1966,63,17.085489191,110.0434673125,3309.0171093485
1966,65,69.355343872,23261.80541341,45101.787599441
1966,66,0,0.634529729235,68.580612299235
1967,1,184.670071055,31542.9539525825,794860.664830022
1967,2,4695.786043415,107375.796193526,311598.470624383
1967,3,65426.03690486,127229.184672937,406083.30594182
1967,4,8235.885522531,37348.5356919155,115578.878307789
1967,5,335379.0327609,60226.1760356865,206069.524300563
1967,6,202.5528319835,118317.130451117,43018.7736419226
1967,7,2744.461269864,228902.304465625,757623.227479171
1967,8,5740.609896298,116860.667541881,1423221.90704144
1967,9,21101.827140966,328678.139787956,3460340.94733511
1967,10,345.359538406,2805.7984730275,1301.3994131343
1967,11,240694.015403006,142114.254671447,215059.303857798
1967,12,18985.061147858,172956.884217791,231599.298319753
1967,13,13488084.1836621,214105.737545975,145055.857231907
1967,14,20237.501455683,8027.99495184395,427530.31619865
1967,15,16311.198869947,22842.58996467,269859.927308735
1967,16,54320.09554722,15317.6115810025,145372.214655649
1967,17,37780.408629698,26763.6712124942,116142.824549308
1967,18,10001.655763925,131231.859242706,864240.313842261
1967,19,114.049051664,8487.763993737,127465.680700947
1967,20,354107.6242472,922946.1292161,780340.238255639
1967,21,44207.25910908,853651.43592262,315687.869927305
1967,22,76786.795412977,1947394.75432722,1186418.99953985
1967,23,71195.504127895,315933.488402651,284970.948747944
1967,24,54781.523426844,190806.020172666,314165.544539207
1967,25,212994.893668699,183895.181830379,441467.287963993
1967,26,514835.45625479,265728.464225233,440812.408383054
1967,27,919461.549750264,395997.458109581,346574.816626542
1967,28,69086.8655344,516126.119316671,178927.664935837
1967,29,335430.574204481,2550939.47568502,1160720.86826175
1967,30,41512.820424129,30917.5659777235,58719.3386912495
1967,31,5365.97672524,16345.969411693,38451.939003338
1967,32,471516.908865842,281455.780696175,650774.183402088
1967,33,16187.075623084,24625.24206392,18129.114817748
1967,34,193110.532841616,359809.415579399,526989.941063456
1967,35,25597.2261862189,401763.871320063,328775.600846175
1967,36,181005.756493602,917880.125166561,1157552.88654696
1967,37,36554.98676239,213402.421561316,63918.966751282
1967,38,55945.512551904,113526.544106845,58473.0933660865
1967,39,104.170009569,2089.0994860496,5792.965812283
1967,40,170.838888278,3245.941969333,5357.363146053
1967,41,170.576714955,5609.2187812042,12544.7933189835
1967,42,532.786524373,13130.8581607575,10132.4222496035
1967,43,518.32402568,4845.0035099815,8308.6887083265
1967,44,376.12080695,2083.76743742,4200.28586613934
1967,45,329.906460323,2198.2283755105,6657.4157037355
1967,46,873.928206234,16033.9594239305,56020.7598992765
1967,47,256848.622152561,378345.220451859,747207.341155584
1967,48,114654.65617362,150615.115583988,280773.544870341
1967,49,324567.741617643,582213.524089087,726808.017241613
1967,50,425385.993551058,331510.377657751,1011754.25954941
1967,51,65136.724931607,196852.06164022,488958.825707784
1967,52,57687.486639579,406465.645102146,643146.130411578
1967,53,4190.058172973,32147.297618872,256298.121449293
1967,54,348.594285251,8990.8343919485,152413.558676246
1967,55,1.155663241,12.251137903,601.04689238
1967,56,0,1293.0044912,432.7745664
1967,57,0,1230.0667395,226.96284678
1967,58,270.6771203,5427.5163352,2356.092679449
1967,59,98835.2680774434,1516.1807516765,562124.264811374
1967,60,88.386919238,330.291678793,52133.550759665
1967,62,346521.481402781,135563.25898302,65063.1064496525
1967,63,15.5361868447,146.53146582095,3130.52189668395
1967,65,69.504890999,17126.380886258,19598.580824168
1967,66,0,0.47586336276755,51.2173254597676
1968,1,197.21755157,76541.273805446,928113.888911848
1968,2,5278.057949541,72417.0280738785,379276.438890937
1968,3,47242.17119166,86730.431169119,302405.616841386
1968,4,5738.92901073,20249.683234411,107442.265872152
1968,5,394853.020447865,102108.620701526,235083.626395933
1968,6,215.04632381,107348.728508772,45613.0320291402
1968,7,2755.608793108,301958.764942699,705554.611621302
1968,8,5242.211655118,175852.793917389,1392034.58289396
1968,9,20161.414743012,502544.78608906,3531116.56581576
1968,10,429.048963431,4104.946986605,4321.4343330507
1968,11,252352.635530448,207013.470844367,196618.499367384
1968,12,28241.211206375,155150.321272599,240180.428576427
1968,13,14426944.8987684,193902.45635168,191132.821380888
1968,14,43901.005698001,9455.4405109755,340367.500779592
1968,15,16004.094738437,26679.389513662,147443.154536486
1968,16,53102.653401418,19437.912598678,154344.89612817
1968,17,38796.078729276,30285.1428840675,128665.513433534
1968,18,5090.408725683,212459.508561312,930776.796137816
1968,19,67.6246557,16338.8426828745,114605.753373907
1968,20,507452.552672066,574048.365491743,1313642.06842901
1968,21,27445.081413593,213738.665063662,331247.202975304
1968,22,72564.695586079,1908335.44524744,1390699.62648433
1968,23,89214.389328143,360873.552227738,316929.490431547
1968,24,48265.369297417,201010.549015934,319791.553912715
1968,25,175675.704660299,196647.618915803,443784.499690088
1968,26,464519.08698769,241318.259645748,431604.944227868
1968,27,1055179.13996414,485026.864433537,377917.990254629
1968,28,65053.4195487,522948.96125562,188213.078204806
1968,29,504281.054886337,3758714.51284867,1332425.37298454
1968,30,44783.182418899,48063.0163724845,58267.3683492275
1968,31,7182.85554528,21264.861737894,39780.447568354
1968,32,516230.879894715,273235.621402392,660595.508139333
1968,33,9838.462632327,25022.9181307135,19328.1667521165
1968,34,212711.942677679,382252.14833942,563566.78657567
1968,35,26074.6658781918,439941.968850549,380375.156325822
1968,36,178654.566430656,970517.429608729,1258388.99510527
1968,37,38802.36271252,263462.118444833,66014.536937328
1968,38,60925.846052355,126456.018629004,69176.3129418785
1968,39,103.865987047,2305.64723254069,6617.0258676467
1968,40,175.417608258,3469.993775243,5932.196093599
1968,41,180.22656078,8944.8172900499,12085.189536562
1968,42,1010.839035936,14905.501656365,9771.986152781
1968,43,553.55410824,6920.7208371416,8410.4710419855
1968,44,347.131732355,1859.113426692,4174.1841511497
1968,45,293.071918435,2514.320743908,7312.226357894
1968,46,955.943419971,26310.62840407,75315.858922645
1968,47,285854.717362371,459731.940683981,748117.702945242
1968,48,139552.203599647,153005.21575061,270224.344587689
1968,49,373132.518422657,666864.237673346,698595.968947191
1968,50,498285.294936259,434654.089798309,1034936.63980493
1968,51,76283.729881026,215949.286216022,531656.865215799
1968,52,69334.242199881,477089.535692227,691498.370447367
1968,53,2724.200337068,37701.917226595,286224.579252393
1968,54,857.150059475,28542.261239189,60039.2828327651
1968,55,1.155663241,12.712837192,573.912638814
1968,56,0,1293.0044912,432.7745664
1968,57,0,1230.0667395,226.96284678
1968,58,410.9090917,5318.16203793,2314.845015122
1968,59,79399.270229165,862.2353618815,580023.312131919
1968,60,45.883374592,184.928268412,66826.972823965
1968,62,315580.925084128,76106.9481149985,58816.6763528825
1968,63,12.8833453087,214.599840331,3024.31189132
1968,65,75.023075805,32376.1372537445,39940.6408288985
1968,66,0,0.3167796061429,56.2535374321429
1969,1,207.875110598,95218.7568922015,1060539.54834792
1969,2,4743.183013712,59064.4622707275,302895.488839337
1969,3,83730.689701064,90936.153774758,373657.346506645
1969,4,1462.377174197,25191.004839769,104201.473700939
1969,5,552658.714973687,51954.0039183285,270475.644030022
1969,6,213.582552899,98956.6865682181,45769.8126988679
1969,7,2218.022382325,264995.156882158,626979.273620749
1969,8,4682.684802731,187188.309682949,1242235.9146021
1969,9,17445.073132547,531770.799972571,3102528.05386001
1969,10,409.721195194,2487.3558409615,2950.3099432765
1969,11,184026.480837287,139688.363528217,197561.484960469
1969,12,28666.155060409,176069.26176332,204910.029179164
1969,13,12302590.8306634,183496.587569844,143168.379883665
1969,14,46983.881919978,12527.8297424527,246025.945537463
1969,15,18645.962906825,28728.175040069,116849.674207474
1969,16,61822.666223224,20502.053862162,147630.445283878
1969,17,45871.874828957,29434.972961935,129700.872099407
1969,18,3389.543524598,209406.971424574,749392.805644993
1969,19,44.3755337,9268.90358183439,134169.405739268
1969,20,596279.221907054,71216.2337509705,1482880.57312352
1969,21,65658.460180174,47688.7070634595,398407.325224961
1969,22,71379.942562319,1600459.88049666,1692786.62016815
1969,23,127801.682934702,305777.796674058,305176.994329494
1969,24,42898.92128322,251714.365272541,313216.457784059
1969,25,166050.837284799,184283.032670541,348938.152739467
1969,26,480418.00435034,264465.614077903,408332.134745031
1969,27,1102558.94474767,597144.508230748,426732.281930181
1969,28,89382.596025,579651.373541106,194663.864437188
1969,29,640100.693768877,3175853.91401344,1195304.40258789
1969,30,60555.533208684,41237.8338920285,61208.7766455625
1969,31,5582.3358676,24457.61864998,38115.59593529
1969,32,384248.503796278,290525.360492754,691361.951447768
1969,33,12897.24647928,27417.5465445595,16436.1696952865
1969,34,229985.520826982,380233.071397255,587100.81233597
1969,35,24132.2096825549,390866.855722191,446122.012137948
1969,36,175883.782087119,902486.866093116,1325671.54624097
1969,37,35993.32497431,270562.843943501,58025.922737998
1969,38,62755.564228683,146311.471814299,79888.640243553
1969,39,99.948474556,2494.11609714291,7480.1618462258
1969,40,179.180873148,4864.8790293655,6580.5042502805
1969,41,200.438634879,6738.380364176,12741.4955723175
1969,42,554.499249483,11774.1052843565,10499.4019610675
1969,43,574.51676985,10533.4601844218,8970.9554527355
1969,44,341.574673032,1942.643432115,4422.329208348
1969,45,295.397390691,2296.226083786,7477.770997975
1969,46,1010.584121698,31925.70481289,77882.847909101
1969,47,293062.117841528,471754.490095017,731592.049323207
1969,48,150529.717681379,164013.141262887,285967.695932227
1969,49,319464.026299199,644184.221758097,692212.328734476
1969,50,452607.639831426,491038.506092605,1041622.77496076
1969,51,61528.209996068,235967.423971749,539761.63621139
1969,52,56741.335347565,461854.367254177,721677.956440701
1969,53,5986.394004496,33453.281199818,298129.821517718
1969,54,1042.455580867,36444.124180911,77958.4464333487
1969,55,1.155663241,11.136130753,544.029189282
1969,56,0,1293.0044912,432.7745664
1969,57,0,1230.0667395,226.96284678
1969,58,343.1865542,5173.6579248,2503.892407269
1969,59,173236.999029309,678.592760832,647214.155692691
1969,60,157.910925569,565.1302923845,71369.5086883365
1969,62,170185.239834487,89811.285280441,57062.19372203
1969,63,13.5854077321,204.8185625514,2824.7776615954
1969,65,79.112537125,46227.6764521675,26766.3178876805
1969,66,0,0.16319706743935,45.5624041884394
1970,1,226.973343019,116144.040300343,1414483.99374723
1970,2,376.008792207,76495.2947336395,426463.266281578
1970,3,103677.467472719,107025.627652162,398149.737360337
1970,4,1889.277161953,33728.874163607,118635.410553129
1970,5,578003.460824055,64428.2611710115,287536.482411916
1970,6,172.558886746,86973.5186518925,40259.2505526632
1970,7,1740.580348495,351229.147516511,514702.324360627
1970,8,4414.647592693,189082.979891243,1040011.61487932
1970,9,15787.611244387,522016.595986933,2583008.12235641
1970,10,478.906646217,3287.851004297,2596.803349198
1970,11,266786.768896869,208862.085667202,216389.010870354
1970,12,23477.550343808,185303.589726682,211525.7947687
1970,13,17090705.3232567,268169.474604703,187205.233669669
1970,14,18143.131619206,13209.112976462,208205.69721436
1970,15,17948.47309615,29296.4058605045,151529.716715646
1970,16,53327.697316647,20302.9210124775,173543.602924373
1970,17,40265.952163979,29619.0387961465,147837.482828349
1970,18,5158.537046074,185483.308476711,565164.096825203
1970,19,67.340054362,8785.9066314915,139809.199392184
1970,20,1158337.2746483,59815.1758334015,1375689.99974422
1970,21,125885.332395139,61594.2123327275,470620.631657781
1970,22,55950.015498886,1099041.13062273,1943032.1248512
1970,23,154174.990169428,320270.025485038,291936.26493402
1970,24,46013.321708338,351119.404300866,296087.717046403
1970,25,152244.78240176,217816.440729984,487423.801294194
1970,26,500496.31000491,211036.778830142,417971.774691192
1970,27,1332263.42271316,1001741.33292526,461177.360364137
1970,28,111504.266679,640041.782395449,220766.348845518
1970,29,589993.9345387,1564737.38382209,1347916.44293864
1970,30,50386.852699458,39622.708364952,65324.338634956
1970,31,5507.93496182,19427.910832078,38380.125993244
1970,32,433253.872394976,290851.305713833,770843.23772551
1970,33,17896.184760094,29470.667771062,17319.992521597
1970,34,228446.710326845,371122.451791006,627306.623199429
1970,35,51992.2443186486,378975.738180718,486119.405794707
1970,36,201346.354497729,858043.306882578,1343921.62989413
1970,37,44720.089585053,213538.08512491,86105.621331883
1970,38,89022.424020401,127286.434012726,161569.257034998
1970,39,201.238681069,2875.97003649652,9380.9528424679
1970,40,390.890315321,6962.4745105585,9196.1103635735
1970,41,227.245056122,4900.2222726347,12908.9988962515
1970,42,849.827223729,11186.945226627,11073.025610909
1970,43,532.33915534,4663.02254013,9824.927263053
1970,44,360.1070241,2065.87973599,4863.03371270428
1970,45,382.491683731,3507.965617075,8049.159678316
1970,46,1029.945992922,33633.9442263445,94520.5630714975
1970,47,247065.97624863,577967.988462179,734731.3071722
1970,48,110231.245157109,173014.313843986,269610.745843609
1970,49,290079.314098664,781391.821887025,640994.852431461
1970,50,435779.827781723,539894.310289,1105235.87018396
1970,51,51028.889011294,265285.841824372,573028.585475545
1970,52,52337.652191556,398601.515754644,744602.123133302
1970,53,1608.898551984,28591.61929961,323319.961596144
1970,54,2075.001210495,76872.9669603775,118389.155673158
1970,55,1.155663241,10.785414246,503.147281671
1970,56,0,1293.0044912,432.7745664
1970,57,0,1230.0667395,226.96284678
1970,58,621.6848088,5047.63487777,2701.400142821
1970,59,194641.871083315,1169.253750739,681999.840436047
1970,60,213.27180888,666.798787824,66032.374312973
1970,62,433420.954686429,92222.686883598,68986.298578668
1970,63,13.5878204772,200.27742041545,2582.09896928445
1970,65,87.075966268,60059.078429682,36825.127956108
1970,66,0,1.36395e-05,22.9974682375
1971,1,303.332372579,70538.764417126,1800936.62923778
1971,2,5305.017444588,80572.0272411135,427308.197196004
1971,3,69016.4720347,145810.199535574,402133.680214291
1971,4,1415.609442162,45337.8284731255,120628.250546168
1971,5,768384.591521463,59680.3008633455,284792.981924939
1971,6,241.547579898,75282.814113115,51498.760079345
1971,7,2185.61018891,388302.321742202,527270.599757361
1971,8,6264.261534628,204663.120792962,1039392.4072934
1971,9,16118.804909203,540750.29429687,2566738.25484446
1971,10,537.478190603,2550.062764759,1665.983432585
1971,11,253092.667916577,247652.29850968,213680.737146353
1971,12,21450.397951035,181066.739601277,227584.252198885
1971,13,14479709.4861931,359919.207547636,142276.49912149
1971,14,25922.024096671,16612.7743390115,224279.103921367
1971,15,22034.99479177,34723.823312585,160896.22708822
1971,16,69589.08783932,27432.6498942395,177284.075998188
1971,17,52058.026328106,36359.0831047555,146311.035344356
1971,18,5295.951168443,169554.002164021,539842.644777374
1971,19,59.541757152,9647.1062052355,175260.122281654
1971,20,860179.4165802,49246.695631316,1251530.95803252
1971,21,423498.754235574,30926.1553614935,456456.764464158
1971,22,97485.579148761,928774.085923938,1645632.34434004
1971,23,187548.826233746,345524.804220743,250355.979954966
1971,24,60711.855092492,400209.889851975,348314.264684864
1971,25,179918.875882861,159038.429513409,428404.768870867
1971,26,482446.93968679,208351.329012067,422185.012828886
1971,27,1479143.59046467,1176763.59746605,523739.654195444
1971,28,131901.416715,742427.884440098,264405.160960987
1971,29,587230.0695997,1302418.03157211,1461325.37389496
1971,30,52675.165765338,37406.6260768085,70958.7455640135
1971,31,5260.62498855,22289.382061236,40630.169895571
1971,32,418109.590304676,300603.676556246,804433.203935097
1971,33,18698.360542397,30283.506120526,17524.757307416
1971,34,241655.020270601,383007.264621313,663453.19595174
1971,35,53759.1896685193,398993.948572569,522096.460105145
1971,36,201073.677650655,850173.783057301,1443934.3938595
1971,37,45415.010342176,212559.810225721,89619.563890209
